,project,product,groupid,pushid,graph_date,origin,totalcost,tier23_cost,taskcount,tier23_taskcount
246,mozilla-inbound,firefox,SONsjeeDRyi4xnl7njFkmg,111080,1547165083,push,65.65,4.03,2008,92
247,mozilla-inbound,firefox,dOKd5byCRX-PcZBQDLmXZA,111081,1547165971,push,18.49,2.87,285,59
248,mozilla-inbound,firefox,U3Us2nW7Tga2XF14xE9AoA,111082,1547169011,push,17.73,2.64,286,59
249,mozilla-inbound,firefox,RCha_yfOQ5iYs-7-R64oeQ,111083,1547171145,push,24.86,3.71,329,73
250,mozilla-inbound,firefox,D8ObQcTqTIGc6v1t6Gq-YA,111084,1547175202,push,66.94,4.48,2060,129
251,mozilla-inbound,firefox,dIC5fvyZRq2gFwQe6Z5fFg,111085,1547180612,push,84.74,6.12,2328,182
252,mozilla-inbound,firefox,fX9D7b7QS0KAhBBCDJ25OQ,111086,1547186420,push,66.31,4.1,2047,127
253,mozilla-inbound,firefox,ZXOd0yTERbS2maWGDvBzmw,111087,1547191885,push,12.87,0.36,312,35
254,mozilla-inbound,firefox,VC0woCsmTWWolCHikp8orA,111088,1547192716,push,24.48,4.16,324,75
255,mozilla-inbound,firefox,OCiVY17oQwSWOHcoNVcjbQ,111089,1547193993,push,17.87,2.33,250,24
256,mozilla-inbound,firefox,TQ1voJ7RTMKOfZXBjFCpzA,111090,1547195134,push,80.85,4.4,2276,148
257,mozilla-inbound,firefox,fLXNqU23RCSb9lxtfwsgzA,111091,1547196288,push,17.94,2.9,301,59
258,mozilla-inbound,firefox,Fls0z5p7TJSWG9Jtu8Jcfw,111092,1547202955,push,71.36,4.48,2063,129
259,mozilla-inbound,firefox,S6D71diJRhOPpkZm_hDbXA,111093,1547204032,push,18.52,2.36,249,24
260,mozilla-inbound,firefox,LiDRGQZHR0OS8Tg5zmztNA,111094,1547207211,push,19.0,3.02,294,65
261,mozilla-inbound,firefox,ZOgcpFfCRouK3fOGHJ9Dqg,111095,1547208053,push,66.73,3.92,2013,95
262,mozilla-inbound,firefox,OLAotHB-T7CFdROxJK9X3Q,111096,1547209075,push,31.92,2.85,521,81
263,mozilla-inbound,firefox,NWcFgxHSSG67ZY4iQ7UIQQ,111097,1547220785,push,66.81,3.82,2005,91
264,mozilla-inbound,firefox,KuJsIuRKRDqIfBLsJiT_VQ,111098,1547233906,push,68.21,4.11,2052,126
265,mozilla-inbound,firefox,D5slU4kQTsiVtfB3DmjCuQ,111099,1547237090,push,17.65,2.63,286,59
266,mozilla-inbound,firefox,Uj7LcqjdT_2Q4ZwOg_SM0Q,111100,1547239025,push,76.85,4.03,2281,149
267,mozilla-inbound,firefox,baAJlLhIRkW5fX280skJyA,111101,1547241305,push,16.71,2.01,251,24
268,mozilla-inbound,firefox,XaVOcpPyRaqX25hE-vocIQ,111102,1547241575,push,18.47,2.47,251,24
269,mozilla-inbound,firefox,D376Q4A0Rv6uP8rE1GgbrA,111103,1547241704,push,18.4,2.36,253,25
270,mozilla-inbound,firefox,JF2wDSr-STalJDybM-_mzA,111104,1547244051,push,34.39,4.34,577,112
271,mozilla-inbound,firefox,HQ7UBA6DTG6qf4DKJ25xHQ,111105,1547244443,push,65.3,3.63,2010,93
272,mozilla-inbound,firefox,JFkiBzl4TYuKPC6xYoLeqA,111106,1547246706,push,17.71,2.21,268,25
273,mozilla-inbound,firefox,Qr6fhC2dRaesAMUAhHPqDw,111107,1547256154,push,7.3,1.47,2010,91
274,mozilla-inbound,firefox,d43OuJL5QZuyeCg3mNW6TA,111108,1547257569,push,16.57,1.96,253,24
275,mozilla-inbound,firefox,IpjeSb9AQ1W_u8UxR67SDw,111109,1547261086,push,16.84,2.04,249,25
276,mozilla-inbound,firefox,Ev7NcRfgS9GuDGjKesg3Rg,111110,1547268441,push,73.13,3.85,2258,147
277,mozilla-inbound,firefox,Emueb-gRTE2dbJ31X63n6Q,111111,1547286432,push,84.0,5.35,2313,169
278,mozilla-inbound,firefox,WO_yLVx8SySxeKA1xC7mBw,111112,1547305161,push,66.74,4.19,2051,126
279,mozilla-inbound,firefox,BnCLjt-vSemBPgAVHLlqZw,111113,1547326556,push,66.08,4.14,2086,130
280,mozilla-inbound,firefox,HLrqxH2uSPWnWTit-B2chA,111114,1547329262,push,31.56,3.08,525,81
281,mozilla-inbound,firefox,HXFqFrzFRFmBD_Z0mMLcJQ,111115,1547335843,push,63.6,3.87,2066,126
282,mozilla-inbound,firefox,PTckAeHrSJWAouxtKcpXjw,111116,1547336561,push,71.77,4.13,2256,146
283,mozilla-inbound,firefox,BfOVr_NLSS218hejYCl3ZQ,111117,1547374376,push,66.18,4.17,2088,126
284,mozilla-inbound,firefox,Zbizn9ovQVWxtp946UWpgg,111118,1547375087,push,18.63,2.53,251,24
285,mozilla-inbound,firefox,IzpZcy1QSk-uKaPgbb3iRQ,111119,1547381815,push,64.58,3.57,2004,91
286,mozilla-inbound,firefox,CaDy91KISQyuwTydkT_Phw,111120,1547392395,push,76.37,4.17,2300,146
287,mozilla-inbound,firefox,fLTG4zRpTDCQSu0DEJYVsw,111121,1547413077,push,64.69,3.72,2006,91
288,mozilla-inbound,firefox,FssB6ogaSiaNlpa1V4LVIg,111122,1547415589,push,18.14,2.81,287,59
289,mozilla-inbound,firefox,B_zgk31eTCStBAB-92yC8A,111123,1547417606,push,17.68,2.95,288,59
290,mozilla-inbound,firefox,TI90t1qbQHeSNvplTxBG8g,111124,1547417987,push,17.1,2.61,288,60
291,mozilla-inbound,firefox,UwtTonwWTjivrOPB6SA0hQ,111126,1547437895,push,16.51,2.02,251,24
292,mozilla-inbound,firefox,BUZZnbLKSMeS-tz3TWFVcA,111127,1547438179,push,16.97,2.69,285,59
293,mozilla-inbound,firefox,eZA6H_L0Rau5LQJqAFeIlw,111128,1547462788,push,65.49,4.46,2044,126
294,mozilla-inbound,firefox,RWl7LnXMTe620jRRNv9j4g,111129,1547463974,push,31.56,2.46,497,50
295,mozilla-inbound,firefox,f2fun9qZQw24hlpv_w5XfQ,111130,1547465616,push,77.74,3.56,2251,113
296,mozilla-inbound,firefox,Or2IlWHhS4moQeWdshbJlw,111131,1547469932,push,69.56,3.78,2040,93
297,mozilla-inbound,firefox,C0Aq7J9DQpy3-qQtcR3sQw,111132,1547473119,push,31.19,2.46,489,49
298,mozilla-inbound,firefox,eJ3x0nruRpi4lH8dtRp85Q,111133,1547473687,push,17.92,2.64,286,59
299,mozilla-inbound,firefox,cZuzROa3TmCOQ84_68xfPQ,111134,1547476593,push,19.27,2.62,250,24
300,mozilla-inbound,firefox,diRXOX_2QNegnfTo3onMjw,111135,1547477938,push,64.58,3.52,2008,93
301,mozilla-inbound,firefox,aET7yDNzSfGgmkkcGWws1Q,111136,1547478876,push,18.13,2.46,251,25
302,mozilla-inbound,firefox,IAjzmzZfSrG8iTSIl1pyXg,111137,1547480783,push,1.28,0.02,28,6
303,mozilla-inbound,firefox,PpkB4TnoROOkv9YTtT0YPw,111138,1547481724,push,16.98,2.27,251,25
304,mozilla-inbound,firefox,ainy2g1GTii3AguGhiOM9w,111139,1547485246,push,16.31,2.17,251,25
305,mozilla-inbound,firefox,X3o9ngcKT3GP3wFIT6YDJQ,111140,1547486461,push,64.54,4.02,2043,127
306,mozilla-inbound,firefox,QyVMVfNFRoKXGhF6-JT1Ow,111141,1547486812,push,17.4,2.89,294,62
307,mozilla-inbound,firefox,QlMuI3VmQRSDyKGtqlCCKA,111142,1547488311,push,16.62,2.89,287,60
308,mozilla-inbound,firefox,fKL592iRRkCvppD9nwz1-A,111143,1547490131,push,16.51,2.12,253,26
309,mozilla-inbound,firefox,OYIHcDotQC29xiUTQfIFTg,111144,1547490291,push,23.86,3.17,319,63
310,mozilla-inbound,firefox,fgNvouoJSUeoKPBBCL1Flw,111145,1547492490,push,79.37,3.83,2266,113
311,mozilla-inbound,firefox,ZbaUQw8pRfGwWwDoOi31gA,111146,1547496856,push,65.18,4.19,2041,126
312,mozilla-inbound,firefox,MaArU-7nQ7mEEf40i_nE9A,111147,1547502921,push,81.94,5.14,2326,179
313,mozilla-inbound,firefox,YbCN2XWKSueQnLK10qhLEw,111148,1547508885,push,65.05,3.39,2022,91
314,mozilla-inbound,firefox,f0bjzk6zRhSk3512mo7THg,111149,1547511237,push,17.38,2.71,286,59
315,mozilla-inbound,firefox,YFJHxmrQQY6_Mmk-TPHcuQ,111150,1547511509,push,77.1,3.58,2239,113
316,mozilla-inbound,firefox,R2205N1sQ4yyDAj8SdU50Q,111151,1547513684,push,16.6,2.09,249,24
317,mozilla-inbound,firefox,XYljrDufQRu5JZal6iAIvQ,111153,1547517832,push,25.17,4.05,335,87
318,mozilla-inbound,firefox,CtysCG91SpKIu4AT2kDfRA,111154,1547520148,push,18.78,2.43,249,24
319,mozilla-inbound,firefox,LOzLErzbR1ulpNIcOOSvRw,111155,1547520345,push,67.68,4.39,2011,94
320,mozilla-inbound,firefox,NV2_TgiCS3y02Ry9OR-sGA,111156,1547521029,push,18.42,2.78,256,26
321,mozilla-inbound,firefox,WdRNIf99Qd2aiIf7WBCEOw,111157,1547527389,push,80.75,4.87,2310,161
322,mozilla-inbound,firefox,K8zSr0tNRdOoRB8zZu1mcw,111158,1547531967,push,65.39,3.56,2007,91
323,mozilla-inbound,firefox,I3RJX756RoeE4WoVSkyfbQ,111159,1547532168,push,31.84,2.38,495,46
324,mozilla-inbound,firefox,Dj5XU4V-QDGC2NIdrr1z8w,111160,1547541210,push,65.28,3.5,2015,91
325,mozilla-inbound,firefox,Hxy4NyRFQg-H7C80PLqWuw,111161,1547542008,push,17.46,2.71,306,59
326,mozilla-inbound,firefox,e-abeEL9RfiXm6RSD13n6w,111163,1547549151,push,16.68,2.15,251,24
327,mozilla-inbound,firefox,VkTz-ROfRIWcsmWRpS7Cqg,111164,1547549610,push,17.27,2.78,289,60
328,mozilla-inbound,firefox,aP13CbTIRAiro_UUM8HDQw,111165,1547551299,push,65.03,3.4,2005,92
329,mozilla-inbound,firefox,JSXJvaarTNWmmosmIndRsA,111166,1547554541,push,21.07,2.23,270,26
330,mozilla-inbound,firefox,BB_u_FVaQAS-x0u7A7JVSw,111167,1547557539,push,29.34,2.12,485,46
331,mozilla-inbound,firefox,e4GXFH82RT-xHpB-R9xaZw,111168,1547558720,push,29.66,2.17,507,57
332,mozilla-inbound,firefox,M6YC5DIJQUWw1PmlQBvpJA,111169,1547562297,push,30.79,2.19,486,46
333,mozilla-inbound,firefox,OCE3EXHbR52z-FnoyM5bUQ,111170,1547563079,push,64.46,3.43,2008,91
334,mozilla-inbound,firefox,TfN-DOIvS9mzcC_A6jhzUw,111171,1547564482,push,16.39,2.06,255,25
335,mozilla-inbound,firefox,WM7AWGHWRYKY3otH0CNl3Q,111172,1547567156,push,17.39,2.98,328,85
336,mozilla-inbound,firefox,ePR8cUceStSPfqiquq7l8g,111173,1547568906,push,33.34,4.24,555,97
337,mozilla-inbound,firefox,fkVwFOukTOqWcGrJUml-6A,111174,1547574632,push,62.75,3.42,2016,91
338,mozilla-inbound,firefox,diIljHZPRmyQ4CAx2_QG0w,111175,1547576079,push,62.41,3.83,2048,126
339,mozilla-inbound,firefox,Yibez2t6Twua_-nPu8csBA,111176,1547577189,push,73.43,3.86,2273,146
340,mozilla-inbound,firefox,CjXejGdwS965syTj_CNazQ,111177,1547577941,push,16.6,2.13,253,25
341,mozilla-inbound,firefox,DwpwkoFSTPCtgKAZSTKlDw,111178,1547578691,push,16.76,1.99,253,25
342,mozilla-inbound,firefox,a7zIfnnuSEWFgEY_-EyC4A,111179,1547580157,push,17.29,2.8,287,59
343,mozilla-inbound,firefox,aSYcCOINTDCJS-NRrKSxGQ,111181,1547586500,push,17.23,2.96,313,85
344,mozilla-inbound,firefox,TrTjOrwETcexRg33AB1vgg,111182,1547587315,push,30.68,2.25,486,46
345,mozilla-inbound,firefox,KsMaSrsCQ1SZ3hyNi4iBAQ,111183,1547588212,push,17.13,2.17,275,25
346,mozilla-inbound,firefox,JWJwQ0cdRE2OKQ4nkX7zwQ,111184,1547591146,push,32.91,3.09,544,85
347,mozilla-inbound,firefox,M8a49DixTvCQ0fqGSs6Mkw,111185,1547591887,push,20.93,0.94,386,27
348,mozilla-inbound,firefox,PxNle5HiR0-kusX-Ei_g6w,111186,1547596948,push,64.08,3.76,2044,107
349,mozilla-inbound,firefox,A_U_Aw8ITT2yxKNMXaF80Q,111187,1547596987,push,17.11,2.63,290,62
350,mozilla-inbound,firefox,bVrJi2MTTsyRLquzcwDkMw,111188,1547597033,push,17.27,2.75,286,59
351,mozilla-inbound,firefox,M2UBzohKQ0abAvk9A9WU0A,111189,1547601852,push,63.4,2.95,2006,71
352,mozilla-inbound,firefox,HL2PMxd_SmGt5Ysfe6mO6g,111190,1547606586,push,64.18,3.13,2018,71
353,mozilla-inbound,firefox,I4Tpol2zTcOfYMCBiJtjSg,111191,1547614723,push,79.5,4.7,2326,155
354,mozilla-inbound,firefox,cVZsqk8xS1aEXPHDH4YEFQ,111192,1547624330,push,77.95,3.64,2278,128
355,mozilla-inbound,firefox,VbP7ZtIqQtKaCtLDFYOsPw,111193,1547631662,push,79.66,3.79,2302,129
356,mozilla-inbound,firefox,cN1RV8tQSo6Qo49XxiujyQ,111194,1547635475,push,61.79,3.01,2004,71
357,mozilla-inbound,firefox,B0jmvnoyTy2hyCtkdoHqag,111195,1547636465,push,63.42,3.13,2008,72
358,mozilla-inbound,firefox,McH-Qfq5TsSwZVPUuUwfzw,111196,1547644406,push,66.57,3.65,2035,72
359,mozilla-inbound,firefox,D-Em5LEFR4-IRCZsQKRdEw,111197,1547645830,push,18.54,3.12,286,59
360,mozilla-inbound,firefox,INCmUbIVQn2_niWbwZ9xeQ,111198,1547645911,push,17.78,2.2,249,24
361,mozilla-inbound,firefox,P3coDU4NT9qtlVJx5LE5TA,111199,1547650329,push,63.39,3.13,2021,72
362,mozilla-inbound,firefox,a2pgV3DmS8GUN0LhfKVqoA,111200,1547651035,push,65.23,3.85,2042,106
363,mozilla-inbound,firefox,bYKpxSxWTQq3divuwVcQzw,111201,1547651108,push,31.28,2.93,519,81
364,mozilla-inbound,firefox,bCQhRCMjQf6cth0-wKfMGQ,111203,1547653322,push,30.98,2.72,518,81
365,mozilla-inbound,firefox,DfApimLBR5GffT-3OnErag,111204,1547657013,push,63.06,3.02,2003,71
366,mozilla-inbound,firefox,cbw5c6JsS0StblS_UZG6ig,111205,1547658589,push,80.83,4.53,2290,133
367,mozilla-inbound,firefox,DzFlMZkFQxWWWswO6Qxn_w,111206,1547660787,push,31.72,2.48,485,46
368,mozilla-inbound,firefox,I2SSBNO4TN22B4YVBpwdDA,111207,1547660806,push,18.62,3.13,322,85
369,mozilla-inbound,firefox,faDrJhPwS16p7sUizCwX3Q,111208,1547662604,push,17.23,2.43,255,25
370,mozilla-inbound,firefox,aN1IhN_XSAy1bC54eLkZdw,111209,1547663188,push,24.54,3.06,324,61
371,mozilla-inbound,firefox,Me21-ecdQzmSTMCvox7iKQ,111211,1547673730,push,18.76,3.49,326,72
372,mozilla-inbound,firefox,NkFpOAVARzOEWUp4WHOpuQ,111212,1547675398,push,17.16,2.16,257,24
373,mozilla-inbound,firefox,SCjlnDPAQTyqdeUlIvUbTQ,111213,1547675737,push,17.95,2.88,322,59
374,mozilla-inbound,firefox,Aik0u7iFSmekxZ-SZNxkSQ,111214,1547675968,push,17.95,2.85,292,59
375,mozilla-inbound,firefox,dgSt7NFxSEmraHdMWbNXlw,111215,1547676042,push,67.16,3.27,2102,85
376,mozilla-inbound,firefox,CSznluIUQUiwEEcdKUwOGA,111216,1547676511,push,16.85,2.1,251,24
377,mozilla-inbound,firefox,dQTu8hMuTGKs1-gYz40rjw,111217,1547680706,push,68.99,4.13,2063,109
378,mozilla-inbound,firefox,WDBY38ohT1KxDiIW2GW6eg,111218,1547683378,push,18.81,2.95,302,73
379,mozilla-inbound,firefox,Wn3iAxO6TA2xy5h-rukZuA,111219,1547690844,push,65.87,3.7,2062,106
380,mozilla-inbound,firefox,SIk9kfKyRNaZZs66GSdHxg,111221,1547699018,push,35.58,4.53,560,112
381,mozilla-inbound,firefox,FBI_9tx3TxOzoSRIq1zeog,111222,1547700197,push,18.81,2.49,248,25
382,mozilla-inbound,firefox,G9ho4HT2Snq1fNlocW5CPA,111223,1547705641,push,72.45,4.26,2063,109
383,mozilla-inbound,firefox,F2bqveLoSVucOa0G7Yh_Hg,111224,1547706552,push,19.36,2.58,250,25
384,mozilla-inbound,firefox,Gnv_6RiQTCmL3Bwxyu760g,111225,1547706699,push,80.7,4.38,2297,129
385,mozilla-inbound,firefox,bXOB_ifJQsyKmh-21sMhAw,111226,1547712913,push,65.12,3.34,2014,71
386,mozilla-inbound,firefox,VubzikHwRNmQ-MoWduWP1A,111227,1547714038,push,17.93,2.29,262,25
387,mozilla-inbound,firefox,aaaZGgOhTBChZ_fbXFo9WQ,111228,1547722335,push,63.78,3.04,2007,71
388,mozilla-inbound,firefox,HbexKRNHThGJn3WiA8FbNg,111229,1547723630,push,17.59,2.78,283,60
389,mozilla-inbound,firefox,MxAMZ3S2QkGsbbOXPP-tsQ,111230,1547724670,push,64.45,3.03,2007,71
390,mozilla-inbound,firefox,QjvQoc99Qma-ddMa7kDWiQ,111231,1547726729,push,17.25,2.83,288,60
391,mozilla-inbound,firefox,WZIE2KRnTH-9Fi3mhJcsAA,111233,1547739004,push,65.66,3.7,2074,106
392,mozilla-inbound,firefox,QccfVrRrS9iW3-xLO70Gsg,111234,1547742040,push,31.8,3.47,559,112
393,mozilla-inbound,firefox,OVBkZaOiSZafjytM7ODFzQ,111235,1547743178,push,64.1,3.03,2018,71
394,mozilla-inbound,firefox,C88bPv2fS5OpjHWg0Z-rvw,111236,1547744926,push,17.27,2.61,285,60
395,mozilla-inbound,firefox,MPdSP0V8TuupZkmqdS9l7g,111237,1547747220,push,16.93,2.12,248,25
396,mozilla-inbound,firefox,EfGCY0krRVGqRsu50sXHGA,111238,1547751774,push,72.13,4.25,2080,114
397,mozilla-inbound,firefox,I2PvmioNRBq9QCJgSdqpIg,111239,1547753397,push,19.25,2.87,322,60
398,mozilla-inbound,firefox,HLDkm_uYQlCgKSSFjrxc2g,111240,1547759291,push,65.22,3.73,2042,106
399,mozilla-inbound,firefox,bsCZmyvJT0axsZyJx1h_Sg,111241,1547759734,push,24.57,3.52,309,64
400,mozilla-inbound,firefox,bSwfxdE-SUq6vui6D5wz_A,111242,1547761776,push,18.65,2.29,252,26
401,mozilla-inbound,firefox,VSCMIOdaR5qPCwetC5sg8A,111243,1547762401,push,35.07,3.72,551,98
402,mozilla-inbound,firefox,BcyEQmrDS5uIanaUHIgnYA,111244,1547764312,push,19.56,2.97,285,60
403,mozilla-inbound,firefox,M4Fr_KhaQpmOkLroFmGyTA,111245,1547769643,push,65.72,3.87,2047,106
404,mozilla-inbound,firefox,dq3eBOyVRNufCkHFrAmdYQ,111246,1547770113,push,18.1,2.7,283,60
405,mozilla-inbound,firefox,M6rYlf01TEC5fGvS09YA2g,111247,1547779985,push,78.43,3.49,2253,93
406,mozilla-inbound,firefox,F9Szzb2kSyi910wkaoCXtQ,111248,1547780330,push,21.3,2.19,267,27
407,mozilla-inbound,firefox,Nh_ZHRCDRSuhXR3Pj4BOiw,111249,1547783848,push,33.11,2.62,492,52
408,mozilla-inbound,firefox,VHmSSfBNTb2RMPq-JyvGVA,111250,1547786494,push,80.64,3.4,2243,93
409,mozilla-inbound,firefox,B8gdPqjsRayBL-SubeOs8Q,111251,1547788710,push,19.1,2.49,249,25
410,mozilla-inbound,firefox,PTywxCVtSSWSQ_gd-6dt9w,111252,1547795232,push,79.58,4.01,2278,128
411,mozilla-inbound,firefox,eWffGoHFQkOPaOu6Ifs5kA,111253,1547803197,push,82.0,3.91,2243,93
412,mozilla-inbound,firefox,DCAa1NLARluMpCB9R3Ji3w,111254,1547804213,push,19.16,2.54,249,25
413,mozilla-inbound,firefox,OzrbvlRfSpGz0hR08AYZGw,111255,1547807567,push,80.75,5.03,2334,167
414,mozilla-inbound,firefox,bvRgHDHCThyetWEJkqBblA,111256,1547808556,push,18.36,2.35,249,25
415,mozilla-inbound,firefox,HQhCjIioTuaXl6xvdqK2Eg,111257,1547808801,push,32.3,3.18,522,83
416,mozilla-inbound,firefox,FoidjfXZST6QqSc4FW10Hw,111258,1547815494,push,64.73,3.29,2010,71
417,mozilla-inbound,firefox,LGTMH4fCSBSsdAulc-Oc7A,111259,1547816049,push,17.26,2.18,246,25
418,mozilla-inbound,firefox,RyFxvoCXQriAdc8t0lgZpA,111260,1547816410,push,64.1,3.7,2042,106
419,mozilla-inbound,firefox,GxxAs-A3SSqr6uG6Bn0Qgg,111261,1547818680,push,33.19,3.17,527,82
420,mozilla-inbound,firefox,Vo4HFohzQHeGVZ3d8SUZOQ,111262,1547820326,push,17.74,2.52,248,25
421,mozilla-inbound,firefox,Mop00e1BSHORxVtvvfW9rQ,111263,1547823955,push,13.44,0.48,2041,106
422,mozilla-inbound,firefox,CzpIADGgSeKe_Q3PpqZ7VQ,111264,1547824743,push,18.39,2.61,286,60
423,mozilla-inbound,firefox,LOqp8RedRmei5FMdU05t9Q,111265,1547825807,push,67.21,3.97,2057,108
424,mozilla-inbound,firefox,DSVsUb30QdOOB8gD5r8Y1A,111266,1547826686,push,23.7,3.01,304,62
425,mozilla-inbound,firefox,aCoU5MnMTGyGA4ZbqM1oLg,111267,1547827516,push,19.36,3.18,284,60
426,mozilla-inbound,firefox,YR0mmHq3RVetGrkdtLay6A,111268,1547844562,push,79.97,3.58,2236,93
427,mozilla-inbound,firefox,UxBndxtcQVWOBg9488NN-A,111269,1547844695,push,18.62,2.94,284,60
428,mozilla-inbound,firefox,Qtsf1KZLRyKhEQd7l9YcEA,111270,1547844851,push,65.45,3.71,2094,106
429,mozilla-inbound,firefox,d1kIx8dKQMOY3lNR06hSIA,111271,1547845235,push,9.56,0.91,117,45
430,mozilla-inbound,firefox,K6RznGDHS5yb9aHBcnMV6g,111272,1547845274,push,21.29,2.22,268,27
431,mozilla-inbound,firefox,ap-W_eUtTia-Wjha-oTSoA,111273,1547851780,push,73.25,3.65,2262,128
432,mozilla-inbound,firefox,XnWp7__JTMipsVJXauRS-w,111274,1547854353,push,31.98,2.23,486,49
433,mozilla-inbound,firefox,ObAEcT59SxiUkYm5YcPoCQ,111275,1547855710,push,65.9,3.13,2061,73
434,mozilla-inbound,firefox,b-03DJVOToi4f_EcEJZjLw,111276,1547856723,push,16.69,2.18,248,26
435,mozilla-inbound,firefox,Kazf94wcRu-kODotpLHDbw,111277,1547856843,push,31.12,2.25,480,47
436,mozilla-inbound,firefox,Deu0r33iRluv3ohVE9FqoQ,111278,1547858616,push,17.17,2.77,326,60
437,mozilla-inbound,firefox,DDPApbqYTn-Hr_X5KEYZUQ,111279,1547859455,push,16.96,2.79,284,60
438,mozilla-inbound,firefox,XNZd8oeeToaMQ4xSxSzX_A,111280,1547859893,push,76.0,3.12,2254,93
439,mozilla-inbound,firefox,HL4caOcgRKek7rBvj70EGw,111281,1547860750,push,16.59,2.09,248,25
440,mozilla-inbound,firefox,Wcf9ww_YTi-4nHcgL1nNjQ,111282,1547862326,push,74.38,3.88,2273,126
441,mozilla-inbound,firefox,QOQjZKDdRri5V6EV2ltZQA,111285,1547868122,push,64.85,3.18,2015,71
442,mozilla-inbound,firefox,D7A-7D9fQK-X5hIwtPP80A,111286,1547881626,push,6.87,1.61,2042,106
443,mozilla-inbound,firefox,c72y5isbST6BNvLRLKRSFw,111287,1547882134,push,17.25,2.68,283,60
444,mozilla-inbound,firefox,bG464nGVRc-wq7cx6Dlc5Q,111288,1547886233,push,67.32,3.96,2041,106
445,mozilla-inbound,firefox,MrJAwegqTlyxyWjd9x4fkA,111289,1547892886,push,83.5,6.33,2348,164
